Area	Area Id	Variable Name	Variable Id	Year	Value	Symbol
Kyrgyzstan	113	Surface water produced internally	4155	2014	46.46	
Kyrgyzstan	113	Groundwater produced internally	4154	1992	13.69	
Kyrgyzstan	113	Groundwater produced internally	4154	1997	13.69	
Kyrgyzstan	113	Groundwater produced internally	4154	2002	13.69	
Kyrgyzstan	113	Groundwater produced internally	4154	2007	13.69	
Kyrgyzstan	113	Groundwater produced internally	4154	2012	13.69	
Kyrgyzstan	113	Groundwater produced internally	4154	2014	13.69	
Lao People's Democratic Republic	120	Surface water produced internally	4155	1992	190.4	
Lao People's Democratic Republic	120	Surface water produced internally	4155	1997	190.4	
Lao People's Democratic Republic	120	Surface water produced internally	4155	2002	190.4	
Lao People's Democratic Republic	120	Surface water produced internally	4155	2007	190.4	
Lao People's Democratic Republic	120	Surface water produced internally	4155	2012	190.4	
Lao People's Democratic Republic	120	Surface water produced internally	4155	2014	190.4	
Lao People's Democratic Republic	120	Groundwater produced internally	4154	1992	37.9	
Lao People's Democratic Republic	120	Groundwater produced internally	4154	1997	37.9	
Lao People's Democratic Republic	120	Groundwater produced internally	4154	2002	37.9	
Lao People's Democratic Republic	120	Groundwater produced internally	4154	2007	37.9	
Lao People's Democratic Republic	120	Groundwater produced internally	4154	2012	37.9	
Lao People's Democratic Republic	120	Groundwater produced internally	4154	2014	37.9	
Latvia	119	Surface water produced internally	4155	1992	16.54	
Latvia	119	Surface water produced internally	4155	1997	16.54	
Latvia	119	Surface water produced internally	4155	2002	16.54	
Latvia	119	Surface water produced internally	4155	2007	16.54	
Latvia	119	Surface water produced internally	4155	2012	16.54	
Latvia	119	Surface water produced internally	4155	2014	16.54	
Latvia	119	Groundwater produced internally	4154	1992	4.7	
Latvia	119	Groundwater produced internally	4154	1997	4.7	
Latvia	119	Groundwater produced internally	4154	2002	4.7	
Latvia	119	Groundwater produced internally	4154	2007	4.7	
Latvia	119	Groundwater produced internally	4154	2012	4.7	
Latvia	119	Groundwater produced internally	4154	2014	4.7	
Lebanon	121	Surface water produced internally	4155	1992	4.1	
Lebanon	121	Surface water produced internally	4155	1997	4.1	
Lebanon	121	Surface water produced internally	4155	2002	4.1	
Lebanon	121	Surface water produced internally	4155	2007	4.1	
Lebanon	121	Surface water produced internally	4155	2012	4.1	
Lebanon	121	Surface water produced internally	4155	2014	4.1	
Lebanon	121	Groundwater produced internally	4154	1992	3.2	
Lebanon	121	Groundwater produced internally	4154	1997	3.2	
Lebanon	121	Groundwater produced internally	4154	2002	3.2	
Lebanon	121	Groundwater produced internally	4154	2007	3.2	
Lebanon	121	Groundwater produced internally	4154	2012	3.2	
Lebanon	121	Groundwater produced internally	4154	2014	3.2	
Lesotho	122	Surface water produced internally	4155	1992	5.23	
Lesotho	122	Surface water produced internally	4155	1997	5.23	
Lesotho	122	Surface water produced internally	4155	2002	5.23	
Lesotho	122	Surface water produced internally	4155	2007	5.23	
Lesotho	122	Surface water produced internally	4155	2012	5.23	
Lesotho	122	Surface water produced internally	4155	2014	5.23	
Lesotho	122	Groundwater produced internally	4154	1992	0.5	
Lesotho	122	Groundwater produced internally	4154	1997	0.5	
Lesotho	122	Groundwater produced internally	4154	2002	0.5	
Lesotho	122	Groundwater produced internally	4154	2007	0.5	
Lesotho	122	Groundwater produced internally	4154	2012	0.5	
Lesotho	122	Groundwater produced internally	4154	2014	0.5	
Liberia	123	Surface water produced internally	4155	1992	200	
Liberia	123	Surface water produced internally	4155	1997	200	
Liberia	123	Surface water produced internally	4155	2002	200	
Liberia	123	Surface water produced internally	4155	2007	200	
Liberia	123	Surface water produced internally	4155	2012	200	
Liberia	123	Surface water produced internally	4155	2014	200	
Liberia	123	Groundwater produced internally	4154	1992	45	I
Liberia	123	Groundwater produced internally	4154	1997	45	I
Liberia	123	Groundwater produced internally	4154	2002	45	I
Liberia	123	Groundwater produced internally	4154	2007	45	I
Liberia	123	Groundwater produced internally	4154	2012	45	I
Liberia	123	Groundwater produced internally	4154	2014	45	I
Libya	124	Surface water produced internally	4155	1992	0.2	
Libya	124	Surface water produced internally	4155	1997	0.2	
Libya	124	Surface water produced internally	4155	2002	0.2	
Libya	124	Surface water produced internally	4155	2007	0.2	
Libya	124	Surface water produced internally	4155	2012	0.2	
Libya	124	Surface water produced internally	4155	2014	0.2	
Libya	124	Groundwater produced internally	4154	1992	0.6	I
Libya	124	Groundwater produced internally	4154	1997	0.6	I
Libya	124	Groundwater produced internally	4154	2002	0.6	I
Libya	124	Groundwater produced internally	4154	2007	0.6	I
Libya	124	Groundwater produced internally	4154	2012	0.6	I
Libya	124	Groundwater produced internally	4154	2014	0.6	I
Lithuania	126	Surface water produced internally	4155	1992	15.36	
Lithuania	126	Surface water produced internally	4155	1997	15.36	
Lithuania	126	Surface water produced internally	4155	2002	15.36	
Lithuania	126	Surface water produced internally	4155	2007	15.36	
Lithuania	126	Surface water produced internally	4155	2012	15.36	
Lithuania	126	Surface water produced internally	4155	2014	15.36	
Lithuania	126	Groundwater produced internally	4154	1992	1.1	
Lithuania	126	Groundwater produced internally	4154	1997	1.1	
Lithuania	126	Groundwater produced internally	4154	2002	1.1	
Lithuania	126	Groundwater produced internally	4154	2007	1.1	
Lithuania	126	Groundwater produced internally	4154	2012	1.1	
Lithuania	126	Groundwater produced internally	4154	2014	1.1	
Luxembourg	256	Surface water produced internally	4155	1992	1	
Luxembourg	256	Surface water produced internally	4155	1997	1	
Luxembourg	256	Surface water produced internally	4155	2002	1	
Luxembourg	256	Surface water produced internally	4155	2007	1	
Luxembourg	256	Surface water produced internally	4155	2012	1	
Luxembourg	256	Surface water produced internally	4155	2014	1	
Luxembourg	256	Groundwater produced internally	4154	1992	0.08	
Luxembourg	256	Groundwater produced internally	4154	1997	0.08	
Luxembourg	256	Groundwater produced internally	4154	2002	0.08	
Luxembourg	256	Groundwater produced internally	4154	2007	0.08	
Luxembourg	256	Groundwater produced internally	4154	2012	0.08	
Luxembourg	256	Groundwater produced internally	4154	2014	0.08	
Madagascar	129	Surface water produced internally	4155	1992	332	
Madagascar	129	Surface water produced internally	4155	1997	332	
Madagascar	129	Surface water produced internally	4155	2002	332	
Madagascar	129	Surface water produced internally	4155	2007	332	
Madagascar	129	Surface water produced internally	4155	2012	332	
Madagascar	129	Surface water produced internally	4155	2014	332	
Madagascar	129	Groundwater produced internally	4154	1992	55	
Madagascar	129	Groundwater produced internally	4154	1997	55	
Madagascar	129	Groundwater produced internally	4154	2002	55	
Madagascar	129	Groundwater produced internally	4154	2007	55	
Madagascar	129	Groundwater produced internally	4154	2012	55	
Madagascar	129	Groundwater produced internally	4154	2014	55	
Malawi	130	Surface water produced internally	4155	1992	16.14	
Malawi	130	Surface water produced internally	4155	1997	16.14	
Malawi	130	Surface water produced internally	4155	2002	16.14	
Malawi	130	Surface water produced internally	4155	2007	16.14	
Malawi	130	Surface water produced internally	4155	2012	16.14	
Malawi	130	Surface water produced internally	4155	2014	16.14	
Malawi	130	Groundwater produced internally	4154	1992	2.5	I
Malawi	130	Groundwater produced internally	4154	1997	2.5	I
Malawi	130	Groundwater produced internally	4154	2002	2.5	I
Malawi	130	Groundwater produced internally	4154	2007	2.5	I
Malawi	130	Groundwater produced internally	4154	2012	2.5	I
Malawi	130	Groundwater produced internally	4154	2014	2.5	I
Malaysia	131	Surface water produced internally	4155	1992	566	
Malaysia	131	Surface water produced internally	4155	1997	566	
Malaysia	131	Surface water produced internally	4155	2002	566	
Malaysia	131	Surface water produced internally	4155	2007	566	
Malaysia	131	Surface water produced internally	4155	2012	566	
Malaysia	131	Surface water produced internally	4155	2014	566	
Malaysia	131	Groundwater produced internally	4154	1992	64	
Malaysia	131	Groundwater produced internally	4154	1997	64	
Malaysia	131	Groundwater produced internally	4154	2002	64	
Malaysia	131	Groundwater produced internally	4154	2007	64	
Malaysia	131	Groundwater produced internally	4154	2012	64	
Malaysia	131	Groundwater produced internally	4154	2014	64	
Maldives	132	Surface water produced internally	4155	1992	0	
Maldives	132	Surface water produced internally	4155	1997	0	
Maldives	132	Surface water produced internally	4155	2002	0	
Maldives	132	Surface water produced internally	4155	2007	0	
Maldives	132	Surface water produced internally	4155	2012	0	
Maldives	132	Surface water produced internally	4155	2014	0	
Maldives	132	Groundwater produced internally	4154	1992	0.03	
Maldives	132	Groundwater produced internally	4154	1997	0.03	
Maldives	132	Groundwater produced internally	4154	2002	0.03	
Maldives	132	Groundwater produced internally	4154	2007	0.03	
Maldives	132	Groundwater produced internally	4154	2012	0.03	
Maldives	132	Groundwater produced internally	4154	2014	0.03	
Mali	133	Surface water produced internally	4155	1992	50	
Mali	133	Surface water produced internally	4155	1997	50	
Mali	133	Surface water produced internally	4155	2002	50	
Mali	133	Surface water produced internally	4155	2007	50	
Mali	133	Surface water produced internally	4155	2012	50	
Mali	133	Surface water produced internally	4155	2014	50	
Mali	133	Groundwater produced internally	4154	1992	20	
Mali	133	Groundwater produced internally	4154	1997	20	
Mali	133	Groundwater produced internally	4154	2002	20	
Mali	133	Groundwater produced internally	4154	2007	20	
Mali	133	Groundwater produced internally	4154	2012	20	
Mali	133	Groundwater produced internally	4154	2014	20	
Malta	134	Surface water produced internally	4155	1992	5.00E-04	
Malta	134	Surface water produced internally	4155	1997	5.00E-04	
Malta	134	Surface water produced internally	4155	2002	5.00E-04	
Malta	134	Surface water produced internally	4155	2007	5.00E-04	
Malta	134	Surface water produced internally	4155	2012	5.00E-04	
Malta	134	Surface water produced internally	4155	2014	5.00E-04	
Malta	134	Groundwater produced internally	4154	1992	0.05	
Malta	134	Groundwater produced internally	4154	1997	0.05	
Malta	134	Groundwater produced internally	4154	2002	0.05	
Malta	134	Groundwater produced internally	4154	2007	0.05	
Malta	134	Groundwater produced internally	4154	2012	0.05	
Malta	134	Groundwater produced internally	4154	2014	0.05	
Mauritania	136	Surface water produced internally	4155	1992	0.1	
Mauritania	136	Surface water produced internally	4155	1997	0.1	
Mauritania	136	Surface water produced internally	4155	2002	0.1	
Mauritania	136	Surface water produced internally	4155	2007	0.1	
Mauritania	136	Surface water produced internally	4155	2012	0.1	
Mauritania	136	Surface water produced internally	4155	2014	0.1	
Mauritania	136	Groundwater produced internally	4154	1992	0.3	
Mauritania	136	Groundwater produced internally	4154	1997	0.3	
Mauritania	136	Groundwater produced internally	4154	2002	0.3	
Mauritania	136	Groundwater produced internally	4154	2007	0.3	
Mauritania	136	Groundwater produced internally	4154	2012	0.3	
Mauritania	136	Groundwater produced internally	4154	2014	0.3	
Mauritius	137	Surface water produced internally	4155	1992	2.358	
Mauritius	137	Surface water produced internally	4155	1997	2.358	
Mauritius	137	Surface water produced internally	4155	2002	2.358	
Mauritius	137	Surface water produced internally	4155	2007	2.358	
Mauritius	137	Surface water produced internally	4155	2012	2.358	
Mauritius	137	Surface water produced internally	4155	2014	2.358	
Mauritius	137	Groundwater produced internally	4154	1992	0.893	
Mauritius	137	Groundwater produced internally	4154	1997	0.893	
Mauritius	137	Groundwater produced internally	4154	2002	0.893	
Mauritius	137	Groundwater produced internally	4154	2007	0.893	
Mauritius	137	Groundwater produced internally	4154	2012	0.893	
Mauritius	137	Groundwater produced internally	4154	2014	0.893	
Mexico	138	Surface water produced internally	4155	1992	350	
Mexico	138	Surface water produced internally	4155	1997	350	
Mexico	138	Surface water produced internally	4155	2002	350	
Mexico	138	Surface water produced internally	4155	2007	350	
Mexico	138	Surface water produced internally	4155	2012	350	
Mexico	138	Surface water produced internally	4155	2014	350	
Mexico	138	Groundwater produced internally	4154	1992	150	
Mexico	138	Groundwater produced internally	4154	1997	150	
Mexico	138	Groundwater produced internally	4154	2002	150	
Mexico	138	Groundwater produced internally	4154	2007	150	
Mexico	138	Groundwater produced internally	4154	2012	150	
Mexico	138	Groundwater produced internally	4154	2014	150	
Mongolia	141	Surface water produced internally	4155	1992	32.7	
Mongolia	141	Surface water produced internally	4155	1997	32.7	
Mongolia	141	Surface water produced internally	4155	2002	32.7	
Mongolia	141	Surface water produced internally	4155	2007	32.7	
Mongolia	141	Surface water produced internally	4155	2012	32.7	
Mongolia	141	Surface water produced internally	4155	2014	32.7	
Mongolia	141	Groundwater produced internally	4154	1992	6.1	
Mongolia	141	Groundwater produced internally	4154	1997	6.1	
Mongolia	141	Groundwater produced internally	4154	2002	6.1	
Mongolia	141	Groundwater produced internally	4154	2007	6.1	
Mongolia	141	Groundwater produced internally	4154	2012	6.1	
Mongolia	141	Groundwater produced internally	4154	2014	6.1	
Morocco	143	Surface water produced internally	4155	1992	22	
Morocco	143	Surface water produced internally	4155	1997	22	
Morocco	143	Surface water produced internally	4155	2002	22	
Morocco	143	Surface water produced internally	4155	2007	22	
Morocco	143	Surface water produced internally	4155	2012	22	
Morocco	143	Surface water produced internally	4155	2014	22	
Morocco	143	Groundwater produced internally	4154	1992	10	
Morocco	143	Groundwater produced internally	4154	1997	10	
Morocco	143	Groundwater produced internally	4154	2002	10	
Morocco	143	Groundwater produced internally	4154	2007	10	
Morocco	143	Groundwater produced internally	4154	2012	10	
Morocco	143	Groundwater produced internally	4154	2014	10	
Mozambique	144	Surface water produced internally	4155	1992	97.3	
Mozambique	144	Surface water produced internally	4155	1997	97.3	
Mozambique	144	Surface water produced internally	4155	2002	97.3	
Mozambique	144	Surface water produced internally	4155	2007	97.3	
Mozambique	144	Surface water produced internally	4155	2012	97.3	
Mozambique	144	Surface water produced internally	4155	2014	97.3	
Mozambique	144	Groundwater produced internally	4154	1992	17	
Mozambique	144	Groundwater produced internally	4154	1997	17	
Mozambique	144	Groundwater produced internally	4154	2002	17	
Mozambique	144	Groundwater produced internally	4154	2007	17	
Mozambique	144	Groundwater produced internally	4154	2012	17	
Mozambique	144	Groundwater produced internally	4154	2014	17	
Myanmar	28	Surface water produced internally	4155	1992	992.1	I
Myanmar	28	Surface water produced internally	4155	1997	992.1	I
Myanmar	28	Surface water produced internally	4155	2002	992.1	I
Myanmar	28	Surface water produced internally	4155	2007	992.1	I
Myanmar	28	Surface water produced internally	4155	2012	992.1	I
Myanmar	28	Surface water produced internally	4155	2014	992.1	I
Myanmar	28	Groundwater produced internally	4154	1992	453.7	I
Myanmar	28	Groundwater produced internally	4154	1997	453.7	I
Myanmar	28	Groundwater produced internally	4154	2002	453.7	I
Myanmar	28	Groundwater produced internally	4154	2007	453.7	I
Myanmar	28	Groundwater produced internally	4154	2012	453.7	I
Myanmar	28	Groundwater produced internally	4154	2014	453.7	I
Namibia	147	Surface water produced internally	4155	1992	4.1	
Namibia	147	Surface water produced internally	4155	1997	4.1	
Namibia	147	Surface water produced internally	4155	2002	4.1	
Namibia	147	Surface water produced internally	4155	2007	4.1	
Namibia	147	Surface water produced internally	4155	2012	4.1	
Namibia	147	Surface water produced internally	4155	2014	4.1	
Namibia	147	Groundwater produced internally	4154	1992	2.1	
Namibia	147	Groundwater produced internally	4154	1997	2.1	
Namibia	147	Groundwater produced internally	4154	2002	2.1	
Namibia	147	Groundwater produced internally	4154	2007	2.1	
Namibia	147	Groundwater produced internally	4154	2012	2.1	
Namibia	147	Groundwater produced internally	4154	2014	2.1	
Nauru	148	Groundwater produced internally	4154	1992	0.01	E
Nauru	148	Groundwater produced internally	4154	1997	0.01	E
Nauru	148	Groundwater produced internally	4154	2002	0.01	E
Nauru	148	Groundwater produced internally	4154	2007	0.01	E
Nauru	148	Groundwater produced internally	4154	2012	0.01	E
Nauru	148	Groundwater produced internally	4154	2014	0.01	E
Nepal	149	Surface water produced internally	4155	1992	198.2	
Nepal	149	Surface water produced internally	4155	1997	198.2	
Nepal	149	Surface water produced internally	4155	2002	198.2	
Nepal	149	Surface water produced internally	4155	2007	198.2	
Nepal	149	Surface water produced internally	4155	2012	198.2	
Nepal	149	Surface water produced internally	4155	2014	198.2	
Nepal	149	Groundwater produced internally	4154	1992	20	
Nepal	149	Groundwater produced internally	4154	1997	20	
Nepal	149	Groundwater produced internally	4154	2002	20	
Nepal	149	Groundwater produced internally	4154	2007	20	
Nepal	149	Groundwater produced internally	4154	2012	20	
Nepal	149	Groundwater produced internally	4154	2014	20	
Netherlands	150	Surface water produced internally	4155	1992	11	
Netherlands	150	Surface water produced internally	4155	1997	11	
Netherlands	150	Surface water produced internally	4155	2002	11	
Netherlands	150	Surface water produced internally	4155	2007	11	
Netherlands	150	Surface water produced internally	4155	2012	11	
Netherlands	150	Surface water produced internally	4155	2014	11	
Netherlands	150	Groundwater produced internally	4154	1992	4.5	
Netherlands	150	Groundwater produced internally	4154	1997	4.5	
Netherlands	150	Groundwater produced internally	4154	2002	4.5	
Netherlands	150	Groundwater produced internally	4154	2007	4.5	
Netherlands	150	Groundwater produced internally	4154	2012	4.5	
Netherlands	150	Groundwater produced internally	4154	2014	4.5	
Nicaragua	157	Surface water produced internally	4155	1992	152.6	
Nicaragua	157	Surface water produced internally	4155	1997	152.6	
Nicaragua	157	Surface water produced internally	4155	2002	152.6	
Nicaragua	157	Surface water produced internally	4155	2007	152.6	
Nicaragua	157	Surface water produced internally	4155	2012	152.6	
Nicaragua	157	Surface water produced internally	4155	2014	152.6	
Nicaragua	157	Groundwater produced internally	4154	1992	59	
Nicaragua	157	Groundwater produced internally	4154	1997	59	
Nicaragua	157	Groundwater produced internally	4154	2002	59	
Nicaragua	157	Groundwater produced internally	4154	2007	59	
Nicaragua	157	Groundwater produced internally	4154	2012	59	
Nicaragua	157	Groundwater produced internally	4154	2014	59	
Niger	158	Surface water produced internally	4155	1992	1	
Niger	158	Surface water produced internally	4155	1997	1	
Niger	158	Surface water produced internally	4155	2002	1	
Niger	158	Surface water produced internally	4155	2007	1	
Niger	158	Surface water produced internally	4155	2012	1	
Niger	158	Surface water produced internally	4155	2014	1	
Niger	158	Groundwater produced internally	4154	1992	2.5	
Niger	158	Groundwater produced internally	4154	1997	2.5	
Niger	158	Groundwater produced internally	4154	2002	2.5	
Niger	158	Groundwater produced internally	4154	2007	2.5	
Niger	158	Groundwater produced internally	4154	2012	2.5	
Niger	158	Groundwater produced internally	4154	2014	2.5	
Nigeria	159	Surface water produced internally	4155	1992	214	
Nigeria	159	Surface water produced internally	4155	1997	214	
Nigeria	159	Surface water produced internally	4155	2002	214	
Nigeria	159	Surface water produced internally	4155	2007	214	
Nigeria	159	Surface water produced internally	4155	2012	214	
Nigeria	159	Surface water produced internally	4155	2014	214	
Nigeria	159	Groundwater produced internally	4154	1992	87	
Nigeria	159	Groundwater produced internally	4154	1997	87	
Nigeria	159	Groundwater produced internally	4154	2002	87	
Nigeria	159	Groundwater produced internally	4154	2007	87	
Nigeria	159	Groundwater produced internally	4154	2012	87	
Nigeria	159	Groundwater produced internally	4154	2014	87	
Norway	162	Surface water produced internally	4155	1992	376	
Norway	162	Surface water produced internally	4155	1997	376	
Norway	162	Surface water produced internally	4155	2002	376	
Norway	162	Surface water produced internally	4155	2007	376	
Norway	162	Surface water produced internally	4155	2012	376	
Norway	162	Surface water produced internally	4155	2014	376	
Norway	162	Groundwater produced internally	4154	1992	96	
Norway	162	Groundwater produced internally	4154	1997	96	
Norway	162	Groundwater produced internally	4154	2002	96	
Norway	162	Groundwater produced internally	4154	2007	96	
Norway	162	Groundwater produced internally	4154	2012	96	
Norway	162	Groundwater produced internally	4154	2014	96	
Occupied Palestinian Territory	299	Surface water produced internally	4155	1992	0.072	
Occupied Palestinian Territory	299	Surface water produced internally	4155	1997	0.072	
Occupied Palestinian Territory	299	Surface water produced internally	4155	2002	0.072	
Occupied Palestinian Territory	299	Surface water produced internally	4155	2007	0.072	
Occupied Palestinian Territory	299	Surface water produced internally	4155	2012	0.072	
Occupied Palestinian Territory	299	Surface water produced internally	4155	2014	0.072	
Occupied Palestinian Territory	299	Groundwater produced internally	4154	1992	0.74	
Occupied Palestinian Territory	299	Groundwater produced internally	4154	1997	0.74	
Occupied Palestinian Territory	299	Groundwater produced internally	4154	2002	0.74	
Occupied Palestinian Territory	299	Groundwater produced internally	4154	2007	0.74	
Occupied Palestinian Territory	299	Groundwater produced internally	4154	2012	0.74	
Occupied Palestinian Territory	299	Groundwater produced internally	4154	2014	0.74	
Oman	221	Surface water produced internally	4155	1992	1.05	
Oman	221	Surface water produced internally	4155	1997	1.05	
Oman	221	Surface water produced internally	4155	2002	1.05	
Oman	221	Surface water produced internally	4155	2007	1.05	
Oman	221	Surface water produced internally	4155	2012	1.05	
Oman	221	Surface water produced internally	4155	2014	1.05	
Oman	221	Groundwater produced internally	4154	1992	1.3	
Oman	221	Groundwater produced internally	4154	1997	1.3	
Oman	221	Groundwater produced internally	4154	2002	1.3	
Oman	221	Groundwater produced internally	4154	2007	1.3	
Oman	221	Groundwater produced internally	4154	2012	1.3	
Oman	221	Groundwater produced internally	4154	2014	1.3	
Pakistan	165	Surface water produced internally	4155	1992	47.4	
Pakistan	165	Surface water produced internally	4155	1997	47.4	
Pakistan	165	Surface water produced internally	4155	2002	47.4	
Pakistan	165	Surface water produced internally	4155	2007	47.4	
Pakistan	165	Surface water produced internally	4155	2012	47.4	
Pakistan	165	Surface water produced internally	4155	2014	47.4	
Pakistan	165	Groundwater produced internally	4154	1992	55	
Pakistan	165	Groundwater produced internally	4154	1997	55	
Pakistan	165	Groundwater produced internally	4154	2002	55	
Pakistan	165	Groundwater produced internally	4154	2007	55	
Pakistan	165	Groundwater produced internally	4154	2012	55	
Pakistan	165	Groundwater produced internally	4154	2014	55	
Panama	166	Surface water produced internally	4155	1992	133.2	
Panama	166	Surface water produced internally	4155	1997	133.2	
